"","V1"
"146",-0.01530742
"147",-0.002169711
"148",-0.02096204
"149",0.00743525
"150",0.004848116
"151",0.0001971128
"152",0.009367664
"153",0.006893753
"154",0.01092118
"155",0.002129739
"156",-0.00693935
"157",-0.008825221
"158",0.007685642
"159",0.0130893
"160",-0.005011695
"161",-0.003310181
"162",0.01068092
"163",-0.003131837
"164",0.004968571
"165",-0.001120701
"166",0.004999523
"167",0.001332668
"168",-0.001454001
"169",0.004838719
"170",-0.003030914
"171",-0.005033399
"172",0.009772625
"173",0.00178391
"174",-0.009292824
"175",-0.010138927
"176",0.006602002
"177",-0.005595347
"178",-0.003762344
"179",-0.005143587
"180",0.001718415
"181",-0.002974438
"182",-0.01047172
"183",-0.01488786
"184",0.01034779
"185",-0.006130712
"186",-0.001829041
"187",-0.0004778152
"188",-0.006961092
"189",-0.008497833
"190",-0.0006985385
"191",0.02174162
"192",-0.01529798
"193",-0.0004449567
"194",-0.007075788
"195",0.005245008
"196",0.001115626
"197",-0.01943333
"198",-0.005201921
"199",-0.01101363
"200",-0.01655358
"201",-0.02609046
"202",0.03258641
"203",7.73811e-05
"204",-0.01834498
"205",-0.006074441
"206",0.03390336
"207",0.00561574
"208",-0.0010735907
"209",0.001432213
"210",-0.02430445
"211",-0.0005871387
"212",0.01078503
"213",0.01348559
"214",0.02149013
"215",-0.005979155
"216",0.004743253
"217",-0.001381856
"218",0.003607666
"219",-0.0004634213
"220",-0.01614232
"221",-0.006746714
"222",-0.02494014
"223",-0.01107461
"224",0.02294137
"225",0.004708226
"226",-0.01290439
"227",-0.0035976
"228",-0.01876217
"229",0.003276757
"230",-0.01896167
"231",0.01433165
"232",0.005111664
"233",-0.009833904
"234",0.004121504
"235",-0.02055031
"236",-3.70648e-05
"237",0.007128256
"238",0.03793334
"239",-0.01863767
"240",-0.00612006
"241",0.01916505
"242",0.007247925
"243",-0.006806658
"244",-0.008444383
"245",-0.0143639
"246",-0.02194641
"247",0.007788304
"248",-0.01329265
"249",-0.03204613
"250",0.007719797
"251",0.02384435
"252",0.006800389
"253",0.01013552
"254",0.003730214
"255",-0.01075297
"256",-0.02869233
"257",0.04862407
"258",-0.01086855
"259",-0.02685284
"260",-0.002179653
"261",0.003544942
"262",0.009280728
"263",0.01000484
"264",-0.006512376
"265",0.005864301
"266",0.001863359
"267",0.01355939
"268",-0.004296364
"269",8.10130000000004e-06
"270",0.01268732
"271",0.002602721
"272",-0.005249366
"273",-0.00214763
"274",0.0065217
"275",0.006723436
"276",-0.005895564
"277",0.005246274
"278",-0.01782846
"279",0.003380242
"280",-0.001714869
"281",-0.00864369
"282",-0.006454171
"283",-0.01362527
"284",0.0115579
"285",-0.008889773
"286",-0.002386195
"287",0.007890731
"288",-0.01928629
"289",-0.01770895
"290",-0.01888086
"291",-0.002153738
"292",-0.005770925
"293",0.01713877
"294",-0.007889396
"295",-0.01461247
"296",0.000849864
"297",-0.005885982
"298",0.005651032
"299",0.009741121
"300",0.00624163
"301",0.002065951
"302",-0.02526573
"303",-0.04433078
"304",0.01452963
"305",-0.02637189
"306",0.005664126
"307",-0.02000918
"308",0.01728314
"309",-0.024562
"310",-0.01827628
"311",-0.004261996
"312",0.0195235
"313",0.0110292
"314",0.02506348
"315",-0.02492301
"316",-0.004831061
"317",0.01053671
"318",-0.01274024
"319",-0.03519847
"320",-0.003105325
"321",0.04255291
"322",-0.02038595
"323",0.007884626
"324",0.02650622
"325",-0.002333422
"326",0.01479139
"327",-0.003432889
"328",0.01002995
"329",0.03795322
"330",0.01226472
"331",-0.008779449
"332",-0.01529346
"333",-0.01243602
"334",0.01561517
"335",0.004484854
"336",0.01469837
"337",-0.003069192
"338",0.01334834
"339",0.0006315026
"340",-0.0151344
"341",0.01418716
"342",-0.002600458
"343",-0.00197996
"344",-0.00464782
"345",-0.0004367584
"346",-0.007755459
"347",0.00245564
"348",0.0002661906
"349",0.02790552
"350",0.002570054
"351",0.002539433
"352",0.01587466
"353",-0.002781332
"354",-0.0157982
"355",0.003041051
"356",-0.01203631
"357",-0.0079746
"358",-0.01592936
"359",0.006032367
"360",0.003724658
"361",0.004965344
"362",0.01277651
"363",-0.01073467
"364",0.005311678
"365",-0.009571752
"366",-0.00852106
"367",0.001033204
"368",-0.01154176
"369",-0.01778656
"370",-0.004657115
"371",-0.005025136
"372",0.003298244
"373",0.00854105
"374",0.01117013
"375",-0.009624963
"376",-0.005653859
"377",-0.001641043
"378",-0.004817375
"379",0.01228569
"380",-0.001615319
"381",0.00988809
"382",-0.001977203
"383",-0.01253778
"384",-0.02391875
"385",0.006715443
"386",-0.01464264
"387",-0.001274747
"388",0.02327498
"389",0.006081636
"390",-0.01108253
"391",0.009781915
"392",-0.005697044
"393",0.005894582
"394",-0.003577982
"395",-0.01664407
"396",-0.01654547
"397",0.01581195
"398",0.01025531
"399",0.002259496
"400",-0.001218625
"401",0.005415192
"402",0.003742905
"403",0.003826163
"404",-0.00538649
"405",-0.01161747
"406",0.003130077
"407",-0.01761001
"408",-0.00021447544
"409",0.005540733
"410",0.0008190059
"411",-0.003965178
"412",-0.007496529
"413",0.002955178
"414",-0.01693344
"415",0.007961365
"416",-0.01228303
"417",0.006802046
"418",-0.002897118
"419",0.01933367
"420",-0.004969057
"421",-0.0152538
"422",-0.01134186
"423",-0.01728015
"424",0.003891845
"425",-0.0007447557
"426",-0.001239709
"427",-0.02282474
"428",-0.01899287
"429",0.006026647
"430",-0.05064796
"431",-0.006001885
"432",-0.01642371
"433",-0.03173252
"434",-0.01939774
"435",0.03806259
"436",0.008571279
"437",-0.00536004
"438",0.01124363
"439",0.02150516
"440",-0.002398538
"441",0.01213043
"442",0.01963126
"443",-0.002574451
"444",0.001534743
"445",-0.008479448
"446",-0.005469934
"447",0.02257912
"448",0.01499385
"449",-0.005380797
"450",-0.001631006
"451",0.006812018
"452",-0.01890842
"453",-0.008004204
"454",0.004446964
"455",0.01508028
"456",-0.004808743
"457",0.0002870285
"458",0.01352771
"459",0.004000354
"460",-0.02420655
"461",-0.01741496
"462",-0.000109445312
"463",0.02260876
"464",0.002775411
"465",0.0142031
"466",0.01434166
"467",-0.002818616
"468",0.002372618
"469",0.001501187
"470",-0.001849024
"471",0.01831321
"472",0.001779401
"473",0.0008221692
"474",-0.003227867
"475",0.01075994
"476",-0.007404401
"477",-0.005019282
"478",0.0115579
"479",0.006055907
"480",-0.006946363
"481",-0.01850001
"482",0.01021659
"483",-0.0007379958
"484",-0.008486492
"485",0.01303084
"486",0.02200284
"487",-0.00285081
"488",-0.007629922
"489",-0.01606519
"490",-0.002854785
"491",0.0002026114
"492",-0.01574977
"493",0.00323882
"494",0.009914817
"495",0.007447828
"496",0.005722882
"497",-0.008482407
"498",0.004271671
"499",-0.0002796412
"500",0.004045027
"501",0.006658844
"502",0.003286141
"503",-0.011278
"504",0.005653683
"505",0.00906821
"506",0.006123922
"507",-0.006590084
"508",-0.003664822
"509",-0.004880292
"510",0.001149916
"511",-0.009582982
"512",-0.006365914
"513",0.006740765
"514",-0.01644852
"515",0.009910501
"516",-0.010041623
"517",-0.007431228
"518",0.007823286
"519",0.003442738
"520",0.0009276076
"521",-0.0002641191
"522",-0.02910015
"523",0.01160918
"524",0.01475354
"525",-0.007173564
"526",-0.02511824
"527",-0.0041167
"528",-0.006060283
"529",-0.003157304
"530",0.01467939
"531",0.01416831
"532",-0.004070962
"533",0.009822228
"534",-0.00188659
"535",-0.01114783
"536",-0.0191242
"537",0.01335328
"538",-0.01570187
"539",0.008120626
"540",0.01774555
"541",-0.00011511337
"542",0.0003896196
"543",-0.002921221
"544",0.02231194
"545",0.01923384
"546",-0.006765693
"547",0.01433532
"548",-0.004578009
"549",0.00576159
"550",0.003316783
"551",-0.002366691
"552",-0.009976654
"553",-0.0009801586
"554",0.01124436
"555",-0.0005932083
"556",0.003988494
"557",-0.01595229
"558",0.001439465
"559",-0.004317964
"560",-0.0148297
"561",0.005761686
"562",0.005264905
"563",0.002382092
"564",-0.0008110653
"565",-0.008636626
"566",-0.01011357
"567",0.0007648584
"568",-0.003280206
"569",0.002207613
"570",-0.006748303
"571",0.01120094
"572",-0.02404439
"573",0.006540463
"574",-0.007713797
"575",0.02307839
"576",-0.002110462
"577",-0.001491859
"578",0.0005523867
"579",-0.01560107
"580",-0.006290616
"581",-0.007198189
"582",-0.001589747
"583",-0.01405679
"584",-0.01022057
"585",0.01063796
"586",0.008749513
"587",-0.001820239
"588",-0.01038525
"589",-0.01959934
"590",-0.003095513
"591",0.03674775
"592",-0.01472428
"593",-0.01700651
"594",0.01831005
"595",0.02085309
"596",-0.0057456
"597",0.006470958
"598",0.007513409
"599",-0.0134522
"600",-0.01112106
"601",0.005599727
"602",0.01006241
"603",-0.01223028
"604",-0.008659773
"605",-0.006502645
"606",-0.002883838
"607",0.002256655
"608",-0.02516779
"609",-5.0499527e-05
"610",0.008751046
"611",-0.0200217
"612",-0.00163535
"613",0.003059089
"614",-0.01682865
"615",0.00648918
"616",-0.01060292
"617",-0.00233087
"618",0.02822754
"619",0.0008756739
"620",-0.01673413
"621",-0.01358253
"622",-0.01724966
"623",0.003552727
"624",-0.01690259
"625",-0.002737363
"626",0.01736254
"627",-0.0008880986
"628",-0.02168974
"629",-0.02152391
"630",0.006133716
"631",0.03600152
"632",-0.01232853
"633",-0.02509964
"634",-0.03462214
"635",0.00739824
"636",-0.006539202
"637",-0.003832288
"638",-0.01875246
"639",0.005574766
"640",-0.02746037
"641",-0.03917728
"642",-0.03353441
"643",-0.02745877
"644",0.0556743
"645",-0.005717684
"646",0.01667277
"647",0.05259658
"648",0.004170359
"649",0.009674308
"650",-0.03007987
"651",-0.02341286
"652",-0.03495796
"653",0.02941973
"654",0.01975245
"655",0.0321384
"656",0.003445866
"657",-0.005400909
"658",-0.02197347
"659",0.03920592
"660",0.01143283
"661",-0.001652216
"662",0.02327742
"663",-0.01411649
"664",0.01258598
"665",0.01389379
"666",-0.02300751
"667",0.007447436
"668",-0.01400777
"669",-0.01835824
"670",-0.00013627406
"671",-0.0019467
"672",-0.04249339
"673",0.01729504
"674",-0.01614888
"675",0.01659071
"676",0.00999201
"677",0.007234693
"678",-0.0002129388
"679",-0.02516655
"680",0.003194473
"681",0.001378673
"682",-0.01999558
"683",-0.004728694
"684",-0.03059586
"685",0.002381586
"686",-0.01399444
"687",-0.01750556
"688",0.02448893
"689",0.01797599
"690",-0.03286101
"691",-0.01479034
"692",0.03918282
"693",-0.02393005
"694",-0.01094137
"695",-0.02274656
"696",-0.01935611
"697",0.01669719
"698",-0.02772613
"699",0.03430831
"700",0.03825515
"701",0.007239819
"702",0.04618936
"703",-0.0244684
"704",0.02199675
"705",0.005825742
"706",0.01712541
"707",-0.01074238
"708",0.006635476
"709",-0.01539788
"710",0.01696148
"711",-0.00836043
"712",-0.009177697
"713",0.009596785
"714",-0.005632877
"715",0.01695484
"716",0.008108855
"717",0.00766048
"718",0.009042088
"719",-0.0231774
"720",-0.008861746
"721",-0.0210102
"722",0.007625623
"723",-0.000535772
"724",0.0242752
"725",0.006069777
"726",-0.01052312
"727",-0.004088713
"728",0.01916874
"729",0.02116476
"730",-0.00350366
"731",0.002430054
"732",-0.02125049
"733",0.02754166
"734",-0.002790403
"735",-0.001952856
"736",-0.0149052
"737",-0.003498767
"738",-0.01214362
"739",0.006195957
"740",-0.022476
"741",0.0138109
"742",0.0005137307
"743",-0.00379197
"744",-0.0135618
"745",0.02319709
"746",-0.008222622
"747",-0.01328238
"748",-0.007789265
"749",0.0128827
"750",0.001756881
"751",-0.005536545
"752",-0.00320353
"753",-0.01620838
"754",0.00449755
"755",0.0004388467
"756",0.03261078
"757",-0.0005341518
"758",0.02217554
"759",-0.006616129
"760",-0.01423572
"761",0.01915061
"762",-5e-05
"763",-0.001463287
"764",0.005762929
"765",-0.01458093
"766",-0.004000197
"767",-0.01416616
"768",-0.0158769
"769",-0.0105372
"770",0.01012174
"771",-0.02971925
"772",-0.01634178
"773",0.01291603
"774",0.006706085
"775",-0.02316437
"776",0.0129949
"777",0.00533456
"778",-0.01423795
"779",-0.005499845
"780",-0.006519516
"781",-0.01019497
"782",0.007490553
"783",-0.008181298
"784",-0.01281812
"785",-0.001651416
"786",0.02115814
"787",0.01926186
"788",-0.007171386
"789",-0.009596959
"790",0.01308756
"791",-0.01860173
"792",0.007118735
"793",-0.01327855
"794",0.01163906
"795",0.004561454
"796",-0.00761588
"797",-0.01552593
"798",0.009466715
"799",-0.00943292
"800",0.008175461
"801",-0.02621921
"802",-0.008444476
"803",0.004261776
"804",0.03382671
"805",0.001595473
"806",0.03476356
"807",0.004183119
"808",0.008648864
"809",0.001836007
"810",0.0226667
"811",-0.03591707
"812",0.01203777
"813",-0.005540935
"814",-0.001695116
"815",-0.005846739
"816",-0.01795103
"817",0.01202049
"818",0.02573078
"819",-0.005114468
"820",0.002684536
"821",0.001178144
"822",-0.001915541
"823",-0.01415346
"824",0.006384326
"825",-0.003820413
"826",0.01926021
"827",0.006233683
"828",-0.01236156
"829",0.01536629
"830",-0.001808531
"831",0.0214216
"832",0.00830895
"833",-0.00834312
"834",-0.01399312
"835",0.01762755
"836",0.003223897
"837",-0.001052904
"838",-0.0007164
"839",0.01488681
"840",-0.003842624
"841",0.008385928
"842",-0.005158031
"843",-0.01014877
"844",0.01413739
"845",0.01241679
"846",-0.003017624
"847",-0.003250027
"848",0.00779689
"849",-0.002546646
"850",-0.0252736
"851",-0.001170171
"852",0.003964024
"853",0.009069164
"854",0.001407626
"855",0.01933771
"856",0.00178705
"857",-0.003802715
"858",0.01454294
"859",0.003482574
"860",0.00465453
"861",0.0149467
"862",0.00389664
"863",-0.002456599
"864",-0.01209891
"865",0.009038363
"866",0.01270286
"867",0.000982099
"868",-0.010014277
"869",0.0220881
"870",0.0008597934
"871",-0.001603057
"872",-0.01540355
"873",0.0009447699
"874",-0.01426131
"875",0.001792152
"876",-0.00835118
"877",0.01065816
"878",-0.009835848
"879",-0.001813422
"880",0.007962609
"881",0.01153854
"882",-0.008163605
"883",0.01878346
"884",0.00336921
"885",-0.00563187
"886",-0.0136019
"887",0.009472601
"888",0.005684271
"889",-0.00346266
"890",-0.006377401
"891",-0.01254147
"892",0.01170657
"893",-0.01475556
"894",0.009436693
"895",0.0004758886
"896",-0.007146032
"897",0.01722053
"898",-0.00219517
"899",-0.007321795
"900",-0.001841075
"901",0.002821663
"902",-0.01034238
"903",0.002690352
"904",-0.0178513
"905",0.001646545
"906",0.007223255
"907",0.003525893
"908",0.003034072
"909",0.009873933
"910",-0.006431978
"911",0.006533558
"912",0.0001314926
"913",0.00908377
"914",0.002577263
"915",-0.002077276
"916",0.002934742
"917",-0.01025888
"918",0.0006243526
"919",0.003004465
"920",3.019303e-05
"921",0.006021187
"922",0.005112098
"923",0.0137336
"924",0.004139192
"925",0.001615066
"926",-0.006461496
"927",0.009945324
"928",-0.008284149
"929",-0.01208484
"930",0.005385842
"931",0.002131959
"932",-0.003797191
"933",0.01415694
"934",-0.003299859
"935",0.01313826
"936",-0.003200019
"937",-0.0131332
"938",0.006013114
"939",-0.01932035
"940",-0.006111601
"941",-0.006459681
"942",0.009673459
"943",-0.01063663
"944",0.02206415
"945",0.001951908
"946",0.009345253
"947",0.00433005
"948",0.004696112
"949",-0.005307284
"950",0.004746778
"951",-0.0006751505
"952",0.006968091
"953",0.00391305
"954",-0.002625096
"955",0.003127088
"956",-0.01032018
"957",0.005114069
"958",0.001261404
"959",-0.01512383
"960",0.003274092
"961",-0.004742311
"962",0.002125271
"963",0.01504308
"964",0.001230152
"965",-0.001146961
"966",0.003564522
"967",0.007837882
"968",-0.005503349
"969",-0.001408076
"970",0.005875092
"971",-0.004625031
"972",-0.005848632
"973",-0.0005558754
"974",0.01132308
"975",-0.0001533665
"976",-0.007684395
"977",-0.006458394
"978",-0.009165169
"979",0.007944206
"980",-0.008507812
"981",0.001535699
"982",0.01605717
"983",0.001678979
"984",0.004277433
"985",-0.0002762223
"986",0.01116148
"987",-0.003316022
"988",-0.001813538
"989",0.004635678
"990",-0.007753903
"991",0.007281272
"992",-0.008605519
"993",-0.00110643
"994",0.01137649
"995",0.002691541
"996",-0.005735126
"997",0.00657636
"998",0.001214851
"999",0.01168873
"1000",-0.0005175557
"1001",0.003883646
"1002",0.002774196
"1003",-0.001848153
"1004",0.00164953
"1005",0.01228459
"1006",0.0001042328
"1007",0.002012638
"1008",-0.003128601
"1009",0.01228915
"1010",0.001261313
"1011",0.002334367
"1012",0.004920824
"1013",-0.008957336
"1014",0.004745269
"1015",-0.005375926
"1016",0.008230369
"1017",0.00132247
"1018",0.006818898
"1019",-0.0009603398
"1020",0.007711478
"1021",-0.003241836
"1022",-0.002121361
"1023",0.0120036
"1024",-0.009875994
"1025",-0.01373306
"1026",0.004946612
"1027",-0.002661052
"1028",0.003614571
"1029",0.0006480455
"1030",-0.008436501
"1031",0.001805783
"1032",0.01244736
"1033",-0.002614764
"1034",0.004984542
"1035",0.01058094
"1036",-0.004922082
"1037",-0.005513169
"1038",0.009679935
"1039",-0.004508543
"1040",-0.004171055
"1041",-0.00260517
"1042",-0.002760731
"1043",-0.00169663
"1044",0.00398276
"1045",0.001053633
"1046",-3.87864e-06
"1047",0.009547611
"1048",-0.006000787
"1049",0.001638212
"1050",0.00329056
"1051",0.001681646
"1052",-0.008425277
"1053",-0.005827282
"1054",-0.01478097
"1055",-0.01538097
"1056",0.01234251
"1057",-0.01449376
"1058",0.005566722
"1059",0.0116409
"1060",-0.001313383
"1061",-0.0112761
"1062",-0.01308221
"1063",-0.001364661
"1064",-0.002437859
"1065",0.01619287
"1066",-0.001059174
"1067",0.0128808
"1068",0.003987647
"1069",-0.0007412565
"1070",0.005238205
"1071",0.00843859
"1072",0.007602651
"1073",-0.002136734
"1074",-0.006707599
"1075",-0.001101546
"1076",0.005107706
"1077",-0.01389737
"1078",-0.001164992
"1079",0.0005536367
"1080",0.00505844
"1081",0.001025843
"1082",-0.01571925
"1083",0.005258234
"1084",0.01395312
"1085",0.0005475143
"1086",-0.004494891
"1087",0.002229451
"1088",-0.01393079
"1089",-0.007659783
"1090",-0.005973743
"1091",0.009130426
"1092",0.001811773
"1093",0.001736988
"1094",-0.006775695
"1095",-0.01385054
"1096",-0.01062563
"1097",0.0076032
"1098",0.001639224
"1099",-0.0007959027
"1100",-0.0007051303
"1101",-0.01067326
"1102",0.006763599
"1103",-0.002607723
"1104",0.0004382438
"1105",0.003974237
"1106",0.00166027
"1107",0.01594529
"1108",0.0016665
"1109",0.005640377
"1110",-0.0005652236
"1111",0.0004238045
"1112",0.003334641
"1113",-0.007489948
"1114",0.005194151
"1115",0.01579831
"1116",0.00150211
"1117",-0.009584871
"1118",0.004493049
"1119",-0.009926127
"1120",0.005914008
"1121",0.001328353
"1122",-0.001372983
"1123",0.002580098
"1124",-0.004207162
"1125",0.003589594
"1126",0.008430669
"1127",-0.003025094
"1128",-0.005507927
"1129",-0.0009925422
"1130",0.00247149
"1131",0.004035485
"1132",-0.01053572
"1133",-0.003208326
"1134",-0.008231777
"1135",0.001847478
"1136",-0.008328583
"1137",0.003280523
"1138",0.001332853
"1139",0.0006587173
"1140",-0.003346534
"1141",-0.004359912
"1142",-0.004850493
"1143",-0.0004949832
"1144",0.00698309
"1145",-0.01348013
"1146",0.002652274
"1147",-0.009797966
"1148",-0.002012895
"1149",0.009826633
"1150",0.0004888317
"1151",0.00451317
"1152",0.001121507
"1153",0.004387752
"1154",-0.006332052
"1155",-0.0010143147
"1156",-0.01650502
"1157",-0.01565177
"1158",0.001124156
"1159",0.01284047
"1160",-0.003066481
"1161",-0.01179389
"1162",0.001425608
"1163",0.01351268
"1164",0.002143375
"1165",0.01231656
"1166",-0.00365416
"1167",0.00645355
"1168",-0.002483807
"1169",0.000415253
"1170",0.007918623
"1171",6.76489e-05
"1172",0.002372255
"1173",-0.007861828
"1174",0.004570131
"1175",0.00146125
"1176",0.01110011
"1177",-0.004243716
"1178",0.006813816
"1179",-0.004545982
"1180",0.001838426
"1181",0.0048914
"1182",0.001638997
"1183",0.002177013
"1184",-0.007129641
"1185",0.002739829
"1186",0.004434854
"1187",-0.005692666
"1188",0.006257014
"1189",-0.01408587
"1190",-0.004730712
"1191",0.001527664
"1192",-0.006004007
"1193",0.005859032
"1194",0.00421094
"1195",-0.0002474477
"1196",0.01501657
"1197",0.003188272
"1198",-0.0006580797
"1199",0.006600557
"1200",-0.01008223
"1201",-0.00760512
"1202",0.00195309
"1203",-0.002320516
"1204",-0.007377234
"1205",-0.00939627
"1206",0.004390373
"1207",0.005188079
"1208",-0.00978289
"1209",0.0003397376
"1210",0.002510874
"1211",-0.009812909
"1212",-0.000908182
"1213",0.01471974
"1214",0.01274706
"1215",0.001760974
"1216",0.002395041
"1217",0.0002043023
"1218",-2.572981e-05
"1219",0.01104817
"1220",0.01595736
"1221",0.00379625
"1222",-0.001168238
"1223",-0.0007656372
"1224",-0.001075524
"1225",0.008978162
"1226",0.008998468
"1227",-0.0003740439
"1228",-0.007174016
"1229",0.005453022
"1230",0.001291332
"1231",-0.01129416
"1232",0.005808431
"1233",-0.0003249075
"1234",0.004017061
"1235",0.0006828424
"1236",-0.00352591
"1237",-0.004108452
"1238",0.01477056
"1239",-0.0009433586
"1240",0.0006355117
"1241",-0.0008426852
"1242",-0.01120512
"1243",0.004794759
"1244",0.005351426
"1245",-0.001113218
"1246",0.008879775
"1247",0.003843272
"1248",0.001872607
"1249",-0.002153922
"1250",-0.007586489
"1251",0.0003068114
"1252",0.008929625
"1253",0.003341979
"1254",0.0003929161
"1255",-0.004384585
"1256",0.007058529
"1257",-0.00014423846
"1258",1.248702e-05
"1259",-0.001414074
"1260",-0.008232562
"1261",-0.01182
"1262",-0.00371444
"1263",0.003419727
"1264",-0.001512196
"1265",0.003336929
"1266",-0.006198246
"1267",0.003893499
"1268",-0.008747581
"1269",0.005906605
"1270",0.00954827
"1271",-0.009615422
"1272",-0.007893442
"1273",-0.006515479
"1274",-0.003614023
"1275",0.00391633
"1276",0.00475242
"1277",0.0003288384
"1278",-0.002799683
"1279",0.008344694
"1280",0.006777267
"1281",0.003082929
"1282",-0.002859465
"1283",0.01089252
"1284",-0.001179559
"1285",0.00039259
"1286",-0.008702259
"1287",0.004112618
"1288",0.00681175
"1289",0.000606651
"1290",0.003204334
"1291",9.17597e-05
"1292",-0.008044922
"1293",0.0006092899
"1294",-0.01470196
"1295",0.0055017
"1296",0.007772777
"1297",0.009173778
"1298",-0.006524901
"1299",0.005542127
"1300",-0.0003727365
"1301",0.0002222532
"1302",0.009478362
"1303",0.00250687
"1304",-0.004910341
"1305",-0.01033735
"1306",0.001754097
"1307",-0.007712148
"1308",0.005508866
"1309",-0.007652254
"1310",-0.0082147
"1311",0.001699633
"1312",-0.000570563
"1313",-0.005046434
"1314",-0.01034855
"1315",0.0005996451
"1316",-0.0010471064
"1317",0.002338493
"1318",-0.007725179
"1319",0.01357863
"1320",-0.0007943844
"1321",-0.006617881
"1322",0.002624477
"1323",0.004370843
"1324",0.002165887
"1325",0.005853234
"1326",-0.008480015
"1327",-9.1525603e-05
"1328",0.005429885
"1329",-0.01193133
"1330",-0.01015213
"1331",-0.01696186
"1332",0.002836282
"1333",0.005816293
"1334",-0.01344357
"1335",0.01944399
"1336",-0.006873139
"1337",0.008524973
"1338",-0.008976749
"1339",0.003842497
"1340",-0.01154562
"1341",0.01175196
"1342",0.004469598
"1343",-0.0009622165
"1344",0.01228305
"1345",-0.002682113
"1346",-0.001202184
"1347",0.006263966
"1348",-0.01087315
"1349",0.00407428
"1350",-0.01019389
"1351",-0.004700579
"1352",0.0099256
"1353",0.006823255
"1354",0.009858896
"1355",0.004535135
"1356",-0.001622315
"1357",0.003733636
"1358",6.58519e-05
"1359",-0.003515876
"1360",0.006264531
"1361",0.0008581473
"1362",-0.00620138
"1363",0.008856806
"1364",0.001620391
"1365",-0.00699082
"1366",0.001145015
"1367",-0.0003087883
"1368",-0.002265588
"1369",0.005126268
"1370",-0.002450999
"1371",0.002159309
"1372",0.00247001
"1373",0.002115253
"1374",0.003523526
"1375",0.004842512
"1376",-0.0008069164
"1377",-0.002149621
"1378",0.0001224685
"1379",-0.01099216
"1380",-0.007757969
"1381",-0.0008387985
"1382",0.008996069
"1383",-0.001532461
"1384",-0.007226236
"1385",0.002487114
"1386",0.008673853
"1387",-0.008495334
"1388",0.00232905
"1389",0.01149138
"1390",0.006115332
"1391",0.002148975
"1392",0.0007633188
"1393",0.002500602
"1394",0.001037132
"1395",-0.005665053
"1396",0.006588891
"1397",0.004627306
"1398",-0.006748064
"1399",0.00527682
"1400",-0.003896352
"1401",0.001611578
"1402",0.004442503
"1403",0.00546752
"1404",-0.00782004
"1405",0.0008174856
"1406",0.006944137
"1407",0.0006092406
"1408",-0.007530617
"1409",-0.00779768
"1410",-0.002816241
"1411",0.006592345
"1412",-0.00195889
"1413",0.006907131
"1414",-0.006142532
"1415",0.002694363
"1416",-0.01197587
"1417",0.0006078516
"1418",-0.001130279
"1419",0.0004358199
"1420",0.001524777
"1421",-0.003524403
"1422",-0.006722036
"1423",0.002165686
"1424",-0.006144586
"1425",0.005810377
"1426",-0.003327434
"1427",0.009685804
"1428",0.000891983
"1429",-0.003066655
"1430",0.01239988
"1431",0.002265079
"1432",-0.003940559
"1433",0.007793192
"1434",-0.000881262
"1435",-0.007713674
"1436",-0.003426679
"1437",0.0003243353
"1438",0.008117582
"1439",-0.005721391
"1440",-0.008034521
"1441",-0.009302994
"1442",0.003505672
"1443",0.000411497
"1444",0.0001397015
"1445",-0.00011529789
"1446",0.000871269
"1447",0.008687817
"1448",0.000780016
"1449",-0.001848672
"1450",-0.01014985
"1451",-0.01512904
"1452",-0.004234086
"1453",0.003564444
"1454",-0.007322008
"1455",-0.002203992
"1456",-0.006216612
"1457",-0.000843596
"1458",0.008103895
"1459",0.00284057
"1460",-0.01023038
"1461",0.01471504
"1462",-0.01526364
"1463",0.001388559
"1464",0.01650787
"1465",-0.00250067
"1466",-0.004451788
"1467",-0.01066048
"1468",0.01628389
"1469",0.007020529
"1470",-0.003677311
"1471",0.00977761
"1472",0.004105094
"1473",1.39897e-05
"1474",0.002035919
"1475",-0.003607112
"1476",0.001539099
"1477",0.008260798
"1478",0.002899879
"1479",-0.000927775
"1480",-0.00400745
"1481",0.001638419
"1482",0.009219544
"1483",0.004241671
"1484",0.005107416
"1485",0.004921395
"1486",0.003316788
"1487",0.00193379
"1488",-0.008694215
"1489",-0.00013407994
"1490",-0.006532254
"1491",0.0119338
"1492",0.0001740731
"1493",-0.002516276
"1494",0.001124837
"1495",-0.005171653
"1496",-0.00136759
"1497",0.002656948
"1498",0.0006913835
"1499",0.005388295
"1500",0.004030778
"1501",-0.001565311
"1502",-0.003002346
"1503",-0.00600613
"1504",-0.0003881776
"1505",0.002363505
"1506",0.004061895
"1507",0.0002757673
"1508",-0.009749309
"1509",0.001146376
"1510",-0.00313497
"1511",-0.005048703
"1512",0.01612696
"1513",0.003495964
"1514",-0.00015427996
"1515",0.009185519
"1516",0.003479696
"1517",-0.0005266756
"1518",0.003305498
"1519",-0.006464005
"1520",0.001034448
"1521",-0.003811209
"1522",-0.004074943
"1523",0.005378253
"1524",-0.01866632
"1525",0.001675284
"1526",0.002232548
"1527",-0.001892218
"1528",0.007038907
"1529",0.007564015
"1530",0.000974431
"1531",-0.00415398
"1532",0.001677536
"1533",-0.009282006
"1534",-0.00555302
"1535",0.0006028956
"1536",-0.008307667
"1537",0.008445562
"1538",-0.00165859
"1539",0.002356748
"1540",-0.003445023
"1541",0.009802823
"1542",0.003318277
"1543",0.007121409
"1544",-0.001841103
"1545",-0.003455893
"1546",0.00730539
"1547",-0.00396228
