"","AAL","AAPL","ABC","ABT","ADBE","ADI","ADM","ADP","ADSK","AEE","AEP","AES","AET","AFL","AGN","AIG","AIV","ALL","AMAT","AMD","AMGN","AMP","AMZN","ANTM","AON","APA","APD","ASH","ATI","AVP","AVY","AXP","AZO","BA","BAC","BAX","BBBY","BBY","BC","BDK","BDX","BEN","BGG","BIIB","BK","BLL","BLS","BMS","BMY","BSX","C","CA","CAG","CAH","CAT","CBE","CCEP","CCK","CCL","CEG","CI","CINF","CL","CLX","CMA","CMCSA","CMI","CMS","CNP","COF","COL","COP","COST","CPB","CR","CSCO","CSX","CTAS","CTB","CTL","CTXS","CVS","CVX","CZR","D","DAL","DAN","DD","DDS","DE","DGX","DHI","DHR","DIS","DLX","DNB","DOV","DRI","DTE","DUK","DVN","DXC","EA","EBAY","ECL","ED","EFX","EIX","EMC","EMN","EMR","EOG","EQR","ETFC","ETN","ETR","EXC","F","FBF","FCX","FDX","FE","FISV","FITB","FL","FLR","FMC","FMCC","FNMA","FTR","GD","GDW","GE","GILD","GIS","GL","GLW","GM","GPC","GPS","GR","GRA","GS","GT","GWW","HAL","HAS","HBAN","HD","HES","HIG","HLT","HM","HON","HPC","HPQ","HRB","HSY","HUM","IBM","IFF","INTC","INTU","IP","IPG","ITT","ITW","JCI","JCP","JNJ","JPM","JWN","K","KBH","KEY","KHC","KLAC","KMB","KO","KODK","KR","KRI","KSS","L","LB","LDG","LEG","LEN","LH","LHX","LIN","LLY","LMT","LNC","LOW","LPX","LUV","M","MAR","MAS","MAT","MCD","MCK","MCO","MDP","MDRIQ","MDT","MET","MKC","MMC","MMM","MO","MON","MRK","MRO","MS","MSFT","MSI","MTB","MU","MYL","NAV","NAVI","NC","NEE","NEM","NI","NKE","NLOK","NMK","NOC","NOV","NSC","NTAP","NTRS","NUE","NVDA","NWL","NYT","OC","OKE","OMC","OMX","ORCL","OXY","PAYX","PBI","PCAR","PCG","PCH","PDG","PEG","PEP","PFE","PFG","PG","PGR","PH","PHM","PKI","PLD","PNC","PNW","PPG","PPL","PRU","PSA","QCOM","R","RAD","RF","RHI","ROH","ROK","RRD","RTN","RYI","S","SBUX","SCHW","SEE","SGP","SHLDQ","SHW","SLB","SNA","SO","SPG","SPGI","SPXC","SRE","STI","STT","STZ","SVU","SWK","SYK","SYY","T","TAP","TEN","TFC","TGNA","TGT","THC","TIN","TJX","TKR","TLAB","TMC","TMO","TNB","TPR","TROW","TRV","TSN","TT","TWX","TXN","TXT","UCL","UIS","UN","UNH","UNM","UNP","UPS","USB","UTX","VFC","VIAC","VLO","VMC","VNO","VZ","WAT","WBA","WFC","WHR","WM","WMB","WMT","WMX","WOR","WWY","WY","X","XEL","XL","XLNX","XOM","XRX","YUM","ZBH","ZION"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000666666666666667,NA,NA,NA,NA,-0.0303928662666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0694103549666667,NA,NA,NA,-0.0134007966666667,0.0206865111333333,-0.00484294326666667,NA,-0.0156672766666667,-0.0190201427666667,NA,NA,NA,NA,NA,-0.0229725000666667,NA,-0.0150559492666667,NA,0.00639570903333333,0.00688053893333333,NA,NA,-0.0244318656666667,NA,-0.0219440054666667,NA,NA,NA,-0.0192718281666667,-0.0454870566666667,NA,NA,NA,NA,NA,NA,-0.0267617774666667,-0.0379397266666667,NA,NA,0.00740152333333333,-0.000666666666666667,-0.0179029666666667,NA,NA,NA,NA,-0.00477378366666667,NA,NA,NA,NA,NA,NA,NA,-0.0192702140666667,-0.0346439866666667,NA,NA,NA,NA,-0.0438958496666667,NA,-0.0103282999666667,NA,NA,-0.000666666666666667,-0.0373423056666667,NA,NA,NA,NA,-0.000666666666666667,NA,NA,-0.0478179476666667,NA,NA,-0.0218310566666667,-0.000666666666666667,NA,-0.0210756795666667,NA,NA,-0.00424584426666667,NA,NA,NA,-0.0399253672666667,-0.0103280722666667,-0.00971608806666667,-0.0124504130666667,NA,NA,-0.0388181912666667,NA,NA,NA,-0.0259840995666667,NA,NA,NA,-0.0162926306666667,NA,-0.0112466079666667,NA,-0.0435028596666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000666666666666667,-0.0210066466666667,-0.0185507132666667,NA,NA,NA,NA,NA,NA,NA,-0.0240749431666667,NA,-0.0285395809666667,-0.000666666666666667,NA,NA,-0.0282817403666667,-0.00705591726666667,NA,NA,-0.00407465206666667,NA,NA,0.00928435663333333,NA,-0.0243084556666667,-0.0386994195666667,NA,NA,-0.00731063496666667,NA,NA,NA,NA,NA,-0.0226443535666667,NA,-0.000666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0345669753666667,-0.0118822866666667,NA,NA,NA,NA,NA,NA,NA,-0.000666666666666667,-0.0152229666666667,NA,NA,NA,NA,-0.0347125080666667,NA,-0.0462814210666667,-0.00963862546666667,-0.0132134923666667,-0.0255859888666667,NA,-0.0336845298666667,0.0418953023333333,NA,NA,-0.0710475153666667,NA,NA,NA,-0.0198980531666667,NA,-0.00989547306666667,-0.000666666666666667,NA,-0.000666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0380036281666667,NA,NA,NA,-0.0573757756666667,NA,NA,NA,-0.0245683466666667,NA,-0.000666666666666667,NA,NA,NA,-0.0208708266666667,-0.0498806494666667,NA,0.00270739133333333,NA,NA,NA,-0.0294265566666667,NA,-0.0110292366666667,0.0136190051333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0288380802666667,NA,NA,-0.0501024799666667,NA,NA,NA,NA,NA,NA,NA,NA,-0.000666666666666667,NA,-0.0296536196666667,NA,NA,NA,0.0111443533333333,NA,NA,NA,-0.00553373466666667,NA,NA,NA,NA,NA,NA,-0.0160754884666667,NA,NA,NA,-0.0386268221666667,0.0182909263333333,NA,-0.0395065206666667,NA,NA,NA,NA,NA,-0.000666666666666667,-0.0240771116666667,NA,NA,NA,0.00319858713333333,NA,NA,NA,NA,-0.0198567156666667,-0.000666666666666667,NA,NA,0.00681346153333333,NA,NA,NA,-0.0164774847666667,NA,-0.0231398890666667,NA,NA,-0.0258674907666667,-0.0291818406666667,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0336261265333333,NA,NA,NA,NA,-0.0137567992666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0784369571333333,NA,NA,NA,-0.0807800766666667,0.143297179533333,-0.000741666666666667,NA,0.305037933333333,-0.000741666666666667,NA,NA,NA,NA,NA,0.00674817663333333,NA,-0.0864357261666667,NA,0.0236185835333333,0.0505516277333333,NA,NA,-0.0572968916666667,NA,-0.000741666666666667,NA,NA,NA,0.0607096820333333,0.118900333333333,NA,NA,NA,NA,NA,NA,0.00986616763333333,0.0118376833333333,NA,NA,0.0577518228333333,-0.0678815423666667,0.0292374633333333,NA,NA,NA,NA,0.0236490053333333,NA,NA,NA,NA,NA,NA,NA,0.0673128699333333,0.164539330733333,NA,NA,NA,NA,0.105823826333333,NA,-0.0539087579666667,NA,NA,0.0533255546333333,0.0632591893333333,NA,NA,NA,NA,0.0192593640333333,NA,NA,0.258988517333333,NA,NA,0.129442633333333,-0.0366231793666667,NA,-0.0482443407666667,NA,NA,-0.0188241312666667,NA,NA,NA,0.0336839840333333,-0.0505032566666667,0.0437100959333333,0.100299187833333,NA,NA,0.299362437633333,NA,NA,NA,0.0210922226333333,NA,NA,NA,-0.108730414666667,NA,0.317016030233333,NA,0.135797247333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0650094270333333,0.0750771933333333,0.184082044233333,NA,NA,NA,NA,NA,NA,NA,0.157161500533333,NA,0.177954861633333,0.0139771167333333,NA,NA,0.103618385533333,-0.000741666666666667,NA,NA,0.0652892774333333,NA,NA,0.0237148556333333,NA,-0.0348086436666667,-0.0239816377666667,NA,NA,-0.0485324171666667,NA,NA,NA,NA,NA,0.0320463460333333,NA,-0.0926844508666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0225305814666667,0.267965033333333,NA,NA,NA,-0.0123051082666667,NA,NA,NA,0.192449356933333,0.0194962333333333,NA,NA,NA,NA,-0.00827356786666667,NA,0.281931605333333,-0.0225947961666667,0.00680530363333333,0.0241776555333333,NA,-0.0459159102666667,0.110849350733333,NA,NA,0.205594717433333,NA,NA,NA,-0.158133762866667,NA,0.144476139933333,-0.0365518675666667,NA,-0.0568280766666667,NA,NA,-0.0308944992666667,NA,NA,NA,NA,NA,NA,NA,NA,-0.0171808917666667,NA,NA,NA,0.153636503333333,NA,NA,NA,0.0152576333333333,NA,-0.0798788816666667,NA,NA,-0.0683310183666667,0.00434671133333333,-0.000741666666666667,NA,-0.0234732566666667,NA,NA,NA,0.123797933333333,NA,0.0500296333333333,-0.0516607208666667,NA,NA,NA,NA,NA,0.0592762492333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0545434733666667,NA,NA,0.120623629933333,NA,NA,NA,NA,NA,NA,NA,NA,0.122086750033333,NA,0.00901413683333333,NA,NA,NA,0.0784082633333333,NA,NA,NA,0.0811759033333333,NA,NA,NA,NA,NA,NA,-0.0387201146666667,NA,NA,NA,0.214032888733333,0.0803825724333333,NA,0.0538464953333333,NA,NA,NA,0.0875551053333333,NA,-0.0520349610666667,0.189943370333333,NA,NA,NA,0.108856627733333,NA,NA,NA,NA,-0.00218863556666667,-0.0748499364666667,NA,NA,0.0572611092333333,NA,NA,NA,0.0666315416333333,NA,-0.0652798212666667,NA,NA,0.157710234433333,0.0476547222333333,NA,NA,NA
"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0851670276333333,NA,NA,NA,NA,-0.00538475723333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0914666676666667,NA,NA,NA,-0.0493390833333333,-0.0639214422333333,-0.0569363781333333,NA,-0.0916738033333333,-0.118786559333333,NA,NA,NA,NA,NA,-0.0546603810333333,NA,-0.00100833333333333,NA,-0.0908007967333333,-0.0828383515333333,NA,NA,-0.0380545152333333,NA,-0.118791592633333,NA,NA,NA,-0.0958756303333333,0.0191115666666667,NA,NA,NA,NA,NA,NA,-0.0466598801333333,-0.120350633333333,NA,NA,-0.0435665470333333,-0.0655471165333333,-0.0796154633333333,NA,NA,NA,NA,-0.102360497433333,NA,NA,NA,NA,NA,NA,NA,-0.172858157233333,0.201609926566667,NA,NA,NA,NA,-0.0266042613333333,NA,-0.122378119233333,NA,NA,-0.0550755546333333,-0.0535800223333333,NA,NA,NA,NA,-0.0414186145333333,NA,NA,-0.125465788333333,NA,NA,-0.174914533333333,-0.0815092064333333,NA,-0.0738702357333333,NA,NA,-0.000397981733333333,NA,NA,NA,-0.0439797403333333,-0.0641874901333333,-0.0694613410333333,-0.121636321133333,NA,NA,-0.0559903095333333,NA,NA,NA,-0.0973395483333333,NA,NA,NA,-0.0643773833333333,NA,-0.0887242068333333,NA,-0.100380807333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114271476933333,-0.170084833333333,0.0308939051666667,NA,NA,NA,NA,NA,NA,NA,-0.0123500790333333,NA,-0.0706532556333333,-0.0558876060333333,NA,NA,-0.0889479050333333,-0.0335846849333333,NA,NA,0.0383227346666667,NA,NA,-0.0762326930333333,NA,-0.155983909333333,0.304334644166667,NA,NA,-0.0366006283333333,NA,NA,NA,NA,NA,-0.0870377918333333,NA,-0.0542522919333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0836468926333333,-0.229193533333333,NA,NA,NA,-0.0817592122333333,NA,NA,NA,-0.0709662318333333,0.0804797066666667,NA,NA,NA,NA,0.000734839666666667,NA,-0.0111117783333333,-0.101675851333333,0.00971471866666667,-0.0590052577333333,NA,-0.0745116172333333,-0.0384579462333333,NA,NA,-0.0621620956333333,NA,NA,NA,-0.0515044886333333,NA,-0.0183397897333333,-0.116839775733333,NA,-0.123603333333333,NA,NA,-0.0337286788333333,NA,NA,NA,NA,NA,NA,NA,NA,-0.0177223298333333,NA,NA,NA,-0.0880169303333333,NA,NA,NA,0.0780725666666667,NA,0.0106882615666667,NA,NA,-0.0398590599333333,-0.166216433333333,-0.0144514036333333,NA,-0.0274967633333333,NA,NA,NA,0.0244253166666667,NA,-0.173477533333333,-0.0625668037333333,NA,NA,NA,NA,NA,-0.175727619033333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.101356867533333,NA,NA,-0.155159013133333,NA,NA,NA,NA,NA,NA,NA,NA,-0.0793849874333333,NA,0.0277012046666667,NA,NA,NA,-0.0772096533333333,NA,NA,NA,-0.0399597643333333,NA,NA,NA,NA,NA,NA,-0.161632320933333,NA,NA,NA,-0.0783535733333333,-0.00534666773333333,NA,-0.109847268333333,NA,NA,NA,0.175467211666667,NA,-0.0737676876333333,-0.0739750913333333,NA,NA,NA,0.00932087896666667,NA,NA,NA,NA,-0.179341330233333,0.0400934192666667,NA,NA,-0.132545997833333,NA,NA,NA,0.0286231807666667,NA,-0.0443591824333333,NA,NA,0.0397278558666667,-0.0545059271333333,NA,NA,NA
"4",NA,NA,NA,0.0264696233,NA,-0.129881329,0.0779389845,0.0470173485,NA,NA,-0.0240390769,NA,NA,-0.0692991005,NA,-0.0691037846,NA,NA,-0.01939838,-0.1393230009,NA,NA,NA,NA,NA,-0.3939765975,-0.0083223319,0.1210985,NA,0.002666443,-0.0963614095,0.0431729392,NA,-0.134289,-0.0221083826,NA,NA,NA,NA,NA,-0.0494467196,NA,0.0401929091,NA,-0.1207583115,-0.1072722133,NA,NA,0.0233052546,NA,-0.0939432067,NA,-0.1023018,NA,-0.0792738539,-0.1201861,NA,-0.042722483,NA,NA,NA,-0.2007648601,-0.1198977993,-0.02962454,0.0626674,-0.0349406133,-0.0706085384,0.0063301895,0.01746889,NA,NA,NA,NA,-0.0700422191,-0.047264253,NA,NA,NA,-0.06167516,0.0875024881,NA,0.1167302932,-0.1881656173,NA,0.0749347484,NA,NA,-0.076490101,-0.0945770437,-0.0167989522,NA,NA,-0.3264724004,0.018640673,0.0281480065,NA,0.0025005617,NA,-0.0200701112,0.1110667377,NA,-0.143237264,NA,NA,-0.2396751,0.0342478281,-0.0427263,0.0648185325,NA,NA,-0.0737412023,NA,NA,NA,-0.0591013073,0.0119222647,-0.0503200763,-0.0475351305,NA,NA,-0.171270544,NA,NA,-0.0691875847,-0.0123501522,NA,-0.096368549,NA,0.06231905,0.0081663464,-0.0860556707,NA,-0.055327831,NA,0.1240777704,NA,NA,NA,0.07808759,0.0600154806,NA,NA,NA,-0.0115222773,-0.04328211,-0.1293824933,-0.1833097349,0.1531003652,NA,-0.0848978415,NA,NA,NA,-0.1953696811,NA,-0.025078326,-0.0700540646,0.0471521018,NA,-0.1351503827,0.0302013324,-0.0090821717,NA,-0.1965410507,-0.0099372096,NA,-0.0767669148,NA,0.071405254,0.0382331826,0.0135466768,0.0957998807,-0.0607687512,NA,NA,NA,NA,-0.02529216,-0.0106240035,NA,-0.0327946633,NA,NA,-0.0282711342,NA,NA,-0.0890203233,0.0724494945,NA,NA,NA,-0.032955073,-0.2045326,-0.06467548,-0.04399138,-0.00105,-0.00105,NA,NA,-0.05384827,-0.1408128831,0.02036442,NA,NA,-0.0235204122,NA,-0.0544079099,NA,-0.1137697902,-0.1337084027,-0.0060871524,0.0333547424,NA,0.0836169446,-0.1049473141,NA,NA,-0.078771775,-0.0859377786,NA,-0.1988755658,-0.1793954702,NA,-0.2247764718,0.1251444487,-0.0307061937,0.0414918,NA,NA,-0.0342021055,NA,NA,NA,NA,-0.0097083134,0.0183674613,NA,-0.0461671015,-0.1265866157,NA,NA,-0.0973772465,-0.161791376,NA,NA,NA,-0.1484348,-0.1199551165,0.0007007325,-0.04929642,NA,0.0212570739,0.1207002,0.0314972516,NA,-0.03193319,-0.1195526625,-0.0693693886,-0.0440682487,-0.0430143,NA,-0.06167338,-0.0090180073,0.0442057641,-0.1055493,NA,NA,NA,-0.1798685265,-0.0481173862,0.0545207669,-0.130262682,NA,NA,-0.0307548979,NA,NA,NA,NA,NA,-0.0556080294,NA,NA,-0.00105,NA,-0.0880615927,NA,NA,0.0178094806,-0.2848180786,NA,-0.0638511197,-0.0431805361,NA,NA,-0.058208911,-0.0253393129,-0.0860721531,NA,-0.1646793229,-0.0366406311,-0.1129690788,0.0601307737,-0.06461225,0.1271606494,NA,NA,-0.061236256,NA,NA,0.0095317566,NA,NA,NA,0.0470183834,-0.1188325998,NA,NA,-0.1442715284,-0.1458250561,NA,-0.080802318,-0.00105,NA,NA,-0.118759295,NA,-0.010528744,-0.146798817,-0.0904325591,NA,NA,-0.1209775067,0.02925173,NA,NA,0.0535089843,-0.07502485,-0.1297992346,NA,NA,-0.0554586697,NA,0.0346672086,NA,-0.1252403594,NA,-0.00105,NA,NA,-0.1290506882,-0.1003601264,NA,NA,-0.0839381699
"5",NA,NA,NA,0.0934589784,NA,0.014829505,0.0365957736,0.095620169,NA,NA,0.1501474485,NA,NA,-0.1202110726,NA,0.0673787846,NA,NA,0.02671603,-0.1089972411,NA,NA,NA,NA,NA,0.105619852,0.0999301656,-0.09181097,NA,0.04279333,-0.0078425056,0.1323165936,NA,-0.005358921,0.1473842647,NA,NA,NA,NA,NA,0.1271575769,NA,-0.1241565663,NA,0.0161208265,0.0660163745,NA,NA,0.0395441333,NA,0.0468498592,NA,0.04732797,NA,-0.0381124661,0.03933008,NA,0.040997483,NA,NA,NA,0.0704215133,0.0823333856,-0.000675,-0.01309782,0.0551925497,-0.000675,0.0973056057,0.05290881,NA,NA,NA,NA,0.0367123824,-0.024607174,NA,NA,NA,0.03614107,0.0649193599,NA,0.0312226926,0.0698557883,NA,0.1034638079,NA,NA,0.027270978,-0.000675,-0.0833665516,NA,NA,0.1424258436,0.018635426,0.088732846,NA,-0.0077950483,NA,0.1122650674,0.1204699603,NA,0.066489229,NA,NA,0.06120138,0.1156502509,0.1863657,0.0956567493,NA,NA,0.0150752708,NA,NA,NA,0.0260872734,0.1342451777,0.1227036599,-0.1493406224,NA,NA,-0.1902397649,NA,NA,-0.0465839601,0.1052651784,NA,0.0158507805,NA,0.016715942,0.0441756219,-0.0398210316,NA,-0.021909367,NA,-0.000675,NA,NA,NA,-0.128014,0.0373787094,NA,NA,NA,0.0097972773,-0.2238197,0.0879502495,0.2422517839,-0.1973854584,NA,0.0938396956,NA,NA,NA,0.0159008069,NA,-0.0993840264,0.0580119816,0.0110210398,NA,-0.0098277994,0.0057970444,-0.0087722102,NA,0.0031054757,-0.0324215868,NA,-0.0948595203,NA,0.036268445,0.0569749351,0.0726577649,0.1016043867,0.0946360463,NA,NA,NA,NA,0.01151954,0.0425914232,NA,0.0691370105,NA,NA,0.0982854671,NA,NA,0.0767187145,0.1790178027,NA,NA,NA,-0.0056747641,0.1042433,0.03868631,0.06722499,0.0453104586,-0.0593283694,NA,NA,0.05212327,-0.0345753793,0.0408964,NA,NA,0.0473927338,NA,-0.0129980148,NA,0.1901323867,0.051429363,0.0557824853,0.1070368605,NA,-0.0118072079,0.0765561056,NA,NA,-0.0984385613,0.0842127786,NA,-0.0324236664,0.0274959083,NA,-0.0592063332,0.0738026037,-0.1251692753,0.08895407,NA,NA,0.1356615905,NA,NA,NA,NA,0.0906749045,0.0120636226,NA,0.0444421015,0.0670422531,NA,NA,0.0853992902,0.041143875,NA,NA,NA,0.1759079,-0.101554727,0.1177738214,-0.07566064,NA,0.1555661191,0.01532464,-0.000675,NA,0.07056155,0.2566292283,0.0389340916,0.0210734552,0.07275221,NA,0.09463501,0.0836659628,0.0510654309,0.2325928,NA,NA,NA,0.0603604293,0.1022729758,0.0647062717,0.06601688,NA,NA,-0.0057124981,NA,NA,NA,NA,NA,0.138680789,NA,NA,0.0744170471,NA,-0.0377165484,NA,NA,0.0538801995,-0.0405204946,NA,-0.009980061,0.130186517,NA,NA,-0.0348660146,0.1225662119,0.0398953905,NA,0.0213042553,-0.0079481551,-0.0273442486,-0.0369333918,-0.0388967,0.0198595515,NA,NA,-0.088814924,NA,NA,0.0506182944,NA,NA,NA,-0.0042914789,-0.000675,NA,NA,0.0216638718,-0.0954813071,NA,-0.035227065,-0.000675,NA,NA,-0.109393368,NA,0.0638635211,0.020630789,0.0581863701,NA,NA,0.0146501345,0.1704081,NA,NA,0.0081356297,0.1635941673,0.0367820915,NA,NA,0.126988059,NA,-0.0183741479,NA,0.0022477506,NA,0.1624770489,NA,NA,0.0653719695,-0.0241499363,NA,NA,0.1898429909
"6",NA,NA,NA,0.0478068537666667,NA,0.168909171666667,0.121780998566667,0.00927885846666667,NA,NA,0.00251019886666667,NA,NA,-0.0164255120333333,NA,0.0424163372666667,NA,NA,0.102154766666667,0.232753591166667,NA,NA,NA,NA,NA,0.0264369910666667,-0.0205100664333333,0.144879066666667,NA,0.0616466966666667,0.0278629248666667,0.0144755147666667,NA,-0.0126947433333333,0.0443414970666667,NA,NA,NA,NA,NA,-0.0188579807333333,NA,0.0550627376666667,NA,0.0601711523666667,0.0467445515666667,NA,NA,0.0518635272666667,NA,0.0488843951666667,NA,0.110303066666667,NA,0.0473730752666667,0.0417181566666667,NA,0.0779633066666667,NA,NA,NA,0.0658700192666667,0.129259726366667,0.134829166666667,0.139254466666667,0.239887128366667,0.0121246199666667,0.0387126646666667,-0.00814012033333333,NA,NA,NA,NA,0.0443428116666667,-0.0285800353333333,NA,NA,NA,-0.000508333333333333,0.0460124660666667,NA,0.101705679466667,0.0467452314666667,NA,-0.0115580226333333,NA,NA,0.0679591826666667,0.162011861066667,0.0732798711666667,NA,NA,0.0322929162666667,0.100745886666667,0.0445146794666667,NA,-0.0185238732333333,NA,-0.000508333333333333,-0.0772014352333333,NA,0.0623975506666667,NA,NA,0.0887166266666667,0.0460129261666667,-0.00640423533333333,0.0492533064666667,NA,NA,0.111768800166667,NA,NA,NA,0.0643859119666667,0.0561098739666667,0.0558774319666667,0.0404917397666667,NA,NA,0.130683763166667,NA,NA,-0.0140255486333333,0.0747152629666667,NA,0.0370218016666667,NA,0.0979315966666667,0.0590837387666667,-0.00826042543333333,NA,0.0673938396666667,NA,0.184492098766667,NA,NA,NA,0.110391966666667,0.106886771066667,NA,NA,NA,0.106990524466667,0.128109466666667,0.0366345919666667,0.0188911034666667,0.112431252366667,NA,0.0359543273666667,NA,NA,NA,0.0830171485666667,NA,0.0840949693666667,0.0250489171666667,0.0777438635666667,NA,0.0446618756666667,0.154563167566667,0.103631925966667,NA,0.0399531883666667,0.0791802226666667,NA,0.104850263666667,NA,0.0695196766666667,0.475313716866667,0.0455533226666667,-0.0144950675333333,0.0670853683666667,NA,NA,NA,NA,0.0809305666666667,0.0222899953666667,NA,0.135884773266667,NA,NA,0.0895348040666667,NA,NA,-0.0329498507333333,0.233108090866667,NA,NA,NA,0.0226339391666667,0.0153021466666667,0.0771031466666667,0.0932910566666667,0.0699817182666667,0.293865294466667,NA,NA,0.181813266666667,0.113434991366667,0.0830921266666667,NA,NA,0.0990583915666667,NA,0.0279122196666667,NA,-0.0339275453333333,0.0104727323666667,0.0381275299666667,-0.0106819698333333,NA,0.0637885327666667,0.0144230004666667,NA,NA,0.0287880105666667,0.140289818866667,NA,0.203091266866667,-0.0192004069333333,NA,0.176129922166667,0.0184475507666667,0.156883102766667,-0.0197526233333333,NA,NA,0.0367660060666667,NA,NA,NA,NA,0.0460129981666667,0.140899173666667,NA,0.0840484381666667,0.0684842909666667,NA,NA,0.0399010646666667,0.115379204666667,NA,NA,NA,0.0446367366666667,0.144824370566667,-0.0112029971333333,0.0744773066666667,NA,0.0351955909666667,0.0807532366666667,0.0818829746666667,NA,0.0716201766666667,0.145726634466667,-0.0102642645333333,0.211820113566667,0.0256944266666667,NA,0.127324066666667,0.0566503416666667,0.0161555629666667,0.0644527166666667,NA,NA,NA,0.102873822266667,0.173627816966667,-0.0392226699333333,-0.0332908233333333,NA,NA,0.104851729266667,NA,NA,NA,NA,NA,0.0999604523666667,NA,NA,-0.0484486071333333,NA,0.0663869521666667,NA,NA,0.0512239379666667,0.211186712966667,NA,0.114157014866667,0.115151931166667,NA,NA,0.106589090866667,0.0280608309666667,0.122320083366667,NA,0.159835155966667,0.0868073973666667,0.0521373518666667,0.107311894766667,0.124453866666667,0.0625045417666667,NA,NA,0.0497001666666667,NA,NA,-0.000508333333333333,NA,NA,NA,0.0245376066666667,0.247327887966667,NA,NA,0.0868713865666667,0.0841970294666667,NA,0.0582762836666667,-0.000508333333333333,NA,NA,0.138082516666667,NA,0.0516774198666667,0.0659640066666667,0.150686388066667,NA,NA,0.00328751306666667,-0.0587822033333333,NA,NA,0.0590750090666667,0.0318529224666667,0.0772700657666667,NA,NA,0.0106705334666667,NA,0.0767827793666667,NA,0.0718121529666667,NA,0.0154909841666667,NA,NA,0.0708545771666667,0.0849991271666667,NA,NA,-0.0636863918333333
